Time,h1,h2,h3,h4,v1,v2
6.345793224153019764e+03,1.677696880003623795e-03,7.040576509438366271e-03,1.839962885828633427e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.346793349168646273e+03,1.677696472476430381e-03,7.040576509423262033e-03,1.839962546511213779e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.347793474184273691e+03,1.677696102733428974e-03,7.040576509409258478e-03,1.839962238652523849e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.348793599199900200e+03,1.677695767270724917e-03,7.040576509396274073e-03,1.839961959335466302e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.349793724215527618e+03,1.677695462909426600e-03,7.040576509384235959e-03,1.839961705913485636e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.350793849231154127e+03,1.677695186765492058e-03,7.040576509373073881e-03,1.839961475985473459e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.351793974246781545e+03,1.677694936222375423e-03,7.040576509362725388e-03,1.839961267373001327e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.352794099262408054e+03,1.677694708906208448e-03,7.040576509353129765e-03,1.839961078099665607e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.353794224278035472e+03,1.677694502663289655e-03,7.040576509344234103e-03,1.839960906372348128e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.354794349293661980e+03,1.677694315539658395e-03,7.040576509335986360e-03,1.839960750564217625e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.355794474309289399e+03,1.677694145762566704e-03,7.040576509328337965e-03,1.839960609199304143e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.356794599324915907e+03,1.677693991723669831e-03,7.040576509321247282e-03,1.839960480938509146e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.357794724340543326e+03,1.677693851963776286e-03,7.040576509314672680e-03,1.839960364566908422e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.358794849356169834e+03,1.677693725159012115e-03,7.040576509308576862e-03,1.839960258982236991e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.359794974371797252e+03,1.677693610108269961e-03,7.040576509302925133e-03,1.839960163184440429e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.360795099387423761e+03,1.677693505721823209e-03,7.040576509297684533e-03,1.839960076266195258e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.361795224403051179e+03,1.677693411010993101e-03,7.040576509292826440e-03,1.839959997404308186e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.362795349418677688e+03,1.677693325078778849e-03,7.040576509288321363e-03,1.839959925851915052e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.363795474434305106e+03,1.677693247111353798e-03,7.040576509284144149e-03,1.839959860931401209e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.364795599449931615e+03,1.677693176370351983e-03,7.040576509280271379e-03,1.839959802027980656e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.365795724465559033e+03,1.677693112185869384e-03,7.040576509276680502e-03,1.839959748583868456e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.366795849481185542e+03,1.677693053950115275e-03,7.040576509273350700e-03,1.839959700092995030e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.367795974496812960e+03,1.677693001111651636e-03,7.040576509270263759e-03,1.839959656096211383e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.368796099512439469e+03,1.677692953170167520e-03,7.040576509267402333e-03,1.839959616176937334e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.369796224528066887e+03,1.677692909671737185e-03,7.040576509264748206e-03,1.839959579957213933e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.370796349543693395e+03,1.677692870204520363e-03,7.040576509262287501e-03,1.839959547094122995e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.371796474559320814e+03,1.677692834394857403e-03,7.040576509260006340e-03,1.839959517276537745e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.372796599574947322e+03,1.677692801903730426e-03,7.040576509257890844e-03,1.839959490222174004e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.373796724590573831e+03,1.677692772423550844e-03,7.040576509255928872e-03,1.839959465674917850e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.374796849606201249e+03,1.677692745675245017e-03,7.040576509254110014e-03,1.839959443402396783e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.375796974621827758e+03,1.677692721405610538e-03,7.040576509252423863e-03,1.839959423193780102e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.376797099637455176e+03,1.677692699384916893e-03,7.040576509250860877e-03,1.839959404857781150e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.377797224653081685e+03,1.677692679404729683e-03,7.040576509249411516e-03,1.839959388220844530e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.378797349668709103e+03,1.677692661275935210e-03,7.040576509248067973e-03,1.839959373125503754e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.379797474684335612e+03,1.677692644826950892e-03,7.040576509246821574e-03,1.839959359428887647e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.380797599699963030e+03,1.677692629902097872e-03,7.040576509245666248e-03,1.839959347001369214e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.381797724715589538e+03,1.677692616360128243e-03,7.040576509244595056e-03,1.839959335725335939e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.382797849731216957e+03,1.677692604072887140e-03,7.040576509243601927e-03,1.839959325494077607e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.383797974746843465e+03,1.677692592924096915e-03,7.040576509242680789e-03,1.839959316210773663e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.384798099762470883e+03,1.677692582808257976e-03,7.040576509241827305e-03,1.839959307787578796e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.385798224778097392e+03,1.677692573629648931e-03,7.040576509241035404e-03,1.839959300144788966e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.386798349793724810e+03,1.677692565301420850e-03,7.040576509240301616e-03,1.839959293210087455e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.387798474809351319e+03,1.677692557744773485e-03,7.040576509239620737e-03,1.839959286917859866e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.388798599824978737e+03,1.677692550888210208e-03,7.040576509238990165e-03,1.839959281208573090e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.389798724840605246e+03,1.677692544666860167e-03,7.040576509238404695e-03,1.839959276028211308e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.390798849856232664e+03,1.677692539021865279e-03,7.040576509237862594e-03,1.839959271327764679e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.391798974871859173e+03,1.677692533899821647e-03,7.040576509237359525e-03,1.839959267062765951e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.392799099887486591e+03,1.677692529252274543e-03,7.040576509236892017e-03,1.839959263192868059e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.393799224903113100e+03,1.677692525035259785e-03,7.040576509236460070e-03,1.839959259681463568e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.394799349918740518e+03,1.677692521208887840e-03,7.040576509236058482e-03,1.839959256495337075e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.395799474934367026e+03,1.677692517736964570e-03,7.040576509235686384e-03,1.839959253604351013e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.396799599949994445e+03,1.677692514586651010e-03,7.040576509235341174e-03,1.839959250981161153e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.397799724965620953e+03,1.677692511728150464e-03,7.040576509235021117e-03,1.839959248600957047e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.398799849981248371e+03,1.677692509134427702e-03,7.040576509234725347e-03,1.839959246441226536e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.399799974996874880e+03,1.677692506780952648e-03,7.040576509234451261e-03,1.839959244481544336e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.400800100012502298e+03,1.677692504645467934e-03,7.040576509234196256e-03,1.839959242703377313e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.401800225028128807e+03,1.677692502707778775e-03,7.040576509233959467e-03,1.839959241089909707e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.402800350043756225e+03,1.677692500949561506e-03,7.040576509233740891e-03,1.839959239625883758e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.403800475059382734e+03,1.677692499354190101e-03,7.040576509233537929e-03,1.839959238297455722e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.404800600075010152e+03,1.677692497906579623e-03,7.040576509233349711e-03,1.839959237092064683e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.405800725090636661e+03,1.677692496593041586e-03,7.040576509233175372e-03,1.839959235998312641e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.406800850106264079e+03,1.677692495401156888e-03,7.040576509233013175e-03,1.839959235005858259e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.407800975121890588e+03,1.677692494319656981e-03,7.040576509232863121e-03,1.839959234105318633e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.408801100137518006e+03,1.677692493338316321e-03,7.040576509232723476e-03,1.839959233288179308e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.409801225153144514e+03,1.677692492447857607e-03,7.040576509232594239e-03,1.839959232546714910e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.410801350168771933e+03,1.677692491639862877e-03,7.040576509232473676e-03,1.839959231873916287e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.411801475184398441e+03,1.677692490906694143e-03,7.040576509232361786e-03,1.839959231263423728e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.412801600200025860e+03,1.677692490241420534e-03,7.040576509232259438e-03,1.839959230709465590e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.413801725215652368e+03,1.677692489637753461e-03,7.040576509232163160e-03,1.839959230206805827e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.414801850231279786e+03,1.677692489089986985e-03,7.040576509232074690e-03,1.839959229750693466e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.415801975246906295e+03,1.677692488592943607e-03,7.040576509231994025e-03,1.839959229336817067e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.416802100262533713e+03,1.677692488141925694e-03,7.040576509231917697e-03,1.839959228961265047e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.417802225278160222e+03,1.677692487732670599e-03,7.040576509231847441e-03,1.839959228620487944e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.418802350293786731e+03,1.677692487361310322e-03,7.040576509231782389e-03,1.839959228311265028e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.419802475309414149e+03,1.677692487024335950e-03,7.040576509231721673e-03,1.839959228030674156e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.420802600325040657e+03,1.677692486718562531e-03,7.040576509231665295e-03,1.839959227776063588e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.421802725340668076e+03,1.677692486441100883e-03,7.040576509231614120e-03,1.839959227545027694e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.422802850356294584e+03,1.677692486189328973e-03,7.040576509231565548e-03,1.839959227335383109e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.423802975371922003e+03,1.677692485960867626e-03,7.040576509231521313e-03,1.839959227145148779e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.424803100387548511e+03,1.677692485753558629e-03,7.040576509231478812e-03,1.839959226972527097e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.425803225403175929e+03,1.677692485565442830e-03,7.040576509231439781e-03,1.839959226815887422e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.426803350418802438e+03,1.677692485394743005e-03,7.040576509231404219e-03,1.839959226673749818e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.427803475434429856e+03,1.677692485239846727e-03,7.040576509231370392e-03,1.839959226544771176e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.428803600450056365e+03,1.677692485099290757e-03,7.040576509231340901e-03,1.839959226427733286e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.429803725465683783e+03,1.677692484971746731e-03,7.040576509231312279e-03,1.839959226321530479e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.430803850481310292e+03,1.677692484856010318e-03,7.040576509231285390e-03,1.839959226225159434e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.431803975496937710e+03,1.677692484750987990e-03,7.040576509231260237e-03,1.839959226137709855e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.432804100512564219e+03,1.677692484655687703e-03,7.040576509231237685e-03,1.839959226058355364e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.433804225528191637e+03,1.677692484569209570e-03,7.040576509231216869e-03,1.839959225986346775e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.434804350543818146e+03,1.677692484490736317e-03,7.040576509231197787e-03,1.839959225921003862e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.435804475559445564e+03,1.677692484419527220e-03,7.040576509231179572e-03,1.839959225861709496e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.436804600575072072e+03,1.677692484354909854e-03,7.040576509231162225e-03,1.839959225807904011e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.437804725590699491e+03,1.677692484296273382e-03,7.040576509231147480e-03,1.839959225759078918e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.438804850606325999e+03,1.677692484243064643e-03,7.040576509231133602e-03,1.839959225714772996e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.439804975621953417e+03,1.677692484194780783e-03,7.040576509231121459e-03,1.839959225674568394e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.440805100637579926e+03,1.677692484150966222e-03,7.040576509231109316e-03,1.839959225638084775e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.441805225653207344e+03,1.677692484111206793e-03,7.040576509231098908e-03,1.839959225604978228e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.442805350668833853e+03,1.677692484075127364e-03,7.040576509231087632e-03,1.839959225574935853e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.443805475684461271e+03,1.677692484042387277e-03,7.040576509231078091e-03,1.839959225547674240e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.444805600700087780e+03,1.677692484012195716e-03,7.040576509231068550e-03,1.839959225522534193e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.445805725715715198e+03,1.677692483984843247e-03,7.040576509231059876e-03,1.839959225499758575e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.446805850731341707e+03,1.677692483960062939e-03,7.040576509231050335e-03,1.839959225479124473e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.447805975746969125e+03,1.677692483937613015e-03,7.040576509231042529e-03,1.839959225460430876e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.448806100762595634e+03,1.677692483917274033e-03,7.040576509231034723e-03,1.839959225443494988e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.449806225778223052e+03,1.677692483898847583e-03,7.040576509231028651e-03,1.839959225428151792e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.450806350793849560e+03,1.677692483882154122e-03,7.040576509231022580e-03,1.839959225414251236e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.451806475809476979e+03,1.677692483867030369e-03,7.040576509231016508e-03,1.839959225401657794e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.452806600825103487e+03,1.677692483853328873e-03,7.040576509231010437e-03,1.839959225390248952e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.453806725840730905e+03,1.677692483840915625e-03,7.040576509231006100e-03,1.839959225379912819e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.454806850856357414e+03,1.677692483829669847e-03,7.040576509231001763e-03,1.839959225370548564e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.455806975871984832e+03,1.677692483819481382e-03,7.040576509230997426e-03,1.839959225362064899e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.456807100887611341e+03,1.677692483810250918e-03,7.040576509230993957e-03,1.839959225354378990e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.457807225903238759e+03,1.677692483801888684e-03,7.040576509230990487e-03,1.839959225347415810e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.458807350918865268e+03,1.677692483794312713e-03,7.040576509230987018e-03,1.839959225341107271e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.459807475934492686e+03,1.677692483787449063e-03,7.040576509230983548e-03,1.839959225335392225e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.460807600950119195e+03,1.677692483781230729e-03,7.040576509230980946e-03,1.839959225330214292e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.461807725965746613e+03,1.677692483775597215e-03,7.040576509230978344e-03,1.839959225325523166e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.462807850981373122e+03,1.677692483770493442e-03,7.040576509230975742e-03,1.839959225321273527e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.463807975996999630e+03,1.677692483765869753e-03,7.040576509230973140e-03,1.839959225317423308e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.464808101012627048e+03,1.677692483761680830e-03,7.040576509230970538e-03,1.839959225313935213e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.465808226028253557e+03,1.677692483757885471e-03,7.040576509230968803e-03,1.839959225310775198e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.466808351043880975e+03,1.677692483754447033e-03,7.040576509230967936e-03,1.839959225307912036e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.467808476059507484e+03,1.677692483751331903e-03,7.040576509230967069e-03,1.839959225305318408e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.468808601075134902e+03,1.677692483748513628e-03,7.040576509230966201e-03,1.839959225302971978e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.469808726090761411e+03,1.677692483745974210e-03,7.040576509230965334e-03,1.839959225300857567e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.470808851106388829e+03,1.677692483743672231e-03,7.040576509230964466e-03,1.839959225298940480e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.471808976122015338e+03,1.677692483741584925e-03,7.040576509230963599e-03,1.839959225297202287e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.472809101137642756e+03,1.677692483739692559e-03,7.040576509230962732e-03,1.839959225295626725e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.473809226153269265e+03,1.677692483737977134e-03,7.040576509230961864e-03,1.839959225294198180e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.474809351168896683e+03,1.677692483736421521e-03,7.040576509230960130e-03,1.839959225292903209e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.475809476184523191e+03,1.677692483735011191e-03,7.040576509230958395e-03,1.839959225291728801e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.476809601200150610e+03,1.677692483733732483e-03,7.040576509230956660e-03,1.839959225290664115e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.477809726215777118e+03,1.677692483732573471e-03,7.040576509230955793e-03,1.839959225289698958e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.478809851231404537e+03,1.677692483731522445e-03,7.040576509230955793e-03,1.839959225288823790e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.479809976247031045e+03,1.677692483730569865e-03,7.040576509230955793e-03,1.839959225288030588e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.480810101262658463e+03,1.677692483729705973e-03,7.040576509230955793e-03,1.839959225287311111e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.481810226278284972e+03,1.677692483728922962e-03,7.040576509230955793e-03,1.839959225286658855e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.482810351293912390e+03,1.677692483728213026e-03,7.040576509230955793e-03,1.839959225286067531e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.483810476309538899e+03,1.677692483727569227e-03,7.040576509230955793e-03,1.839959225285531718e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.484810601325166317e+03,1.677692483726985493e-03,7.040576509230955793e-03,1.839959225285045562e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.485810726340792826e+03,1.677692483726456402e-03,7.040576509230955793e-03,1.839959225284604942e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.486810851356420244e+03,1.677692483725976534e-03,7.040576509230955793e-03,1.839959225284205305e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.487810976372046753e+03,1.677692483725541552e-03,7.040576509230955793e-03,1.839959225283843399e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.488811101387674171e+03,1.677692483725147336e-03,7.040576509230955793e-03,1.839959225283515102e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.489811226403300680e+03,1.677692483724789766e-03,7.040576509230955793e-03,1.839959225283217164e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.490811351418928098e+03,1.677692483724465590e-03,7.040576509230955793e-03,1.839959225282946980e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.491811476434554606e+03,1.677692483724171554e-03,7.040576509230955793e-03,1.839959225282702384e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.492811601450182025e+03,1.677692483723905057e-03,7.040576509230955793e-03,1.839959225282480773e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.493811726465808533e+03,1.677692483723663497e-03,7.040576509230955793e-03,1.839959225282279546e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.494811851481435951e+03,1.677692483723444705e-03,7.040576509230955793e-03,1.839959225282097400e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.495811976497062460e+03,1.677692483723246079e-03,7.040576509230955793e-03,1.839959225281932167e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.496812101512689878e+03,1.677692483723065885e-03,7.040576509230955793e-03,1.839959225281782330e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.497812226528316387e+03,1.677692483722902821e-03,7.040576509230955793e-03,1.839959225281646371e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.498812351543943805e+03,1.677692483722754936e-03,7.040576509230955793e-03,1.839959225281522989e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.499812476559570314e+03,1.677692483722620495e-03,7.040576509230955793e-03,1.839959225281411316e-03,8.484403669724778843e-03,1.500000000000000000e+00,5.000000000000000000e-01
6.500812601575197732e+03,1.677692483722498630e-03,7.040576509230955793e-03,1.839959225281310269e-03,8.484403669724778843e-03,7.000000000000000000e+00,5.000000000000000000e-01
6.501812726590824241e+03,2.535420983155305466e-03,7.141336405650292735e-03,1.839959225281213124e-03,1.212138638020763756e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.502812851606451659e+03,3.269559695756913461e-03,7.406992595669258106e-03,1.839959225281125954e-03,1.557878772729834674e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.503812976622078168e+03,3.910164820871313458e-03,7.797743523253210067e-03,1.839959225281047241e-03,1.888559426065338637e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.504813101637705586e+03,4.475858788383539101e-03,8.286221828629527705e-03,1.839959225280976335e-03,2.206149099985978829e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.505813226653332094e+03,4.979537552278185883e-03,8.852546588698176344e-03,1.839959225280912800e-03,2.512097129453183184e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.506813351668959513e+03,5.430741069724936108e-03,9.481775127416032165e-03,1.839959225280855121e-03,2.807527686451950777e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.507813476684586021e+03,5.836844498834835304e-03,1.016239778129676523e-02,1.839959225280803296e-03,3.093345267511708394e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.508813601700213439e+03,6.203730612941698447e-03,1.088537757546858935e-02,1.839959225280756241e-03,3.370297557941827338e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.509813726715839948e+03,6.536204391357034772e-03,1.164350172889649579e-02,1.839959225280713958e-03,3.639015799633541631e-02,7.000000000000000000e+00,5.000000000000000000e-01
6.510813851731466457e+03,6.838262751378437233e-03,1.243093200674214027e-02,1.839959225280676227e-03,3.900041890435914510e-02,7.000000000000000000e+00,5.000000000000000000e-01
